	V4	V5	V6
37539	chr1	15246896	15247729
37540	chr1	15248782	15249680
37541	chr1	15251713	15252433
37542	chr1	15252657	15253459
37543	chr1	15258116	15258569
37544	chr1	15258677	15259331
37545	chr1	15260982	15261893
37546	chr1	15272227	15273138
37547	chr1	15275708	15276549
37548	chr1	15277127	15278000
37549	chr1	15296775	15297681
37550	chr1	15304451	15305347
37551	chr1	15314245	15315154
37552	chr1	15323276	15324164
37553	chr1	15328733	15329605
37554	chr1	15340102	15340993
37555	chr1	15341763	15342646
37556	chr1	15345648	15346548
37557	chr1	15347149	15347862
37558	chr1	15352241	15353140
37559	chr1	15364546	15365411
37560	chr1	15371729	15372608
37561	chr1	15384081	15384969
37562	chr1	15386020	15386867
37563	chr1	15407252	15408006
37564	chr1	15409234	15410153
37565	chr1	15411484	15412305
37566	chr1	15415770	15416674
37567	chr1	15417211	15418125
37568	chr1	15421221	15422062
37569	chr1	15429424	15430215
37570	chr1	15430880	15431769
37571	chr1	15434516	15435381
37572	chr1	15445138	15445771
37573	chr1	15464649	15465215
37574	chr1	15465667	15466427
37575	chr1	15494735	15495564
37576	chr1	15514816	15515739
37577	chr1	15524215	15525189
37578	chr1	15526345	15527231
37579	chr1	15563875	15564712
37580	chr1	15571688	15572491
37581	chr1	15577410	15578190
37582	chr1	15578871	15579738
37583	chr1	15584405	15585332
37584	chr1	15594842	15595756
37585	chr1	15603193	15604103
37586	chr1	15616969	15617880
37587	chr1	15619918	15620791
37588	chr1	15674388	15675268
37589	chr1	15678277	15679168
37590	chr1	15680418	15681267
37591	chr1	15681968	15682878
37592	chr1	15684071	15684842
37593	chr1	15696724	15697606
37594	chr1	15741086	15741956
37595	chr1	15758514	15759463
37596	chr1	15788336	15789263
37597	chr1	15791771	15792669
37598	chr1	15803158	15804033
37599	chr1	15815253	15816154
37600	chr1	15825421	15826306
37601	chr1	15829490	15830405
37602	chr1	15832956	15833624
37603	chr1	15834380	15835144
37604	chr1	15835573	15836456
37605	chr1	15836925	15837706
37606	chr1	15847246	15848126
37607	chr1	15866665	15867575
37608	chr1	15876045	15876927
37609	chr1	15882550	15883215
37610	chr1	15883335	15883901
37611	chr1	15885992	15886876
37612	chr1	15892983	15893827
37613	chr1	15915260	15915704
37614	chr1	15919107	15919975
37615	chr1	15941099	15941900
37616	chr1	15949318	15950232
37617	chr1	15950904	15951710
37618	chr1	15952496	15953370
37619	chr1	15963665	15964509
37620	chr1	15965844	15966759
37621	chr1	15975592	15976439
37622	chr1	15994253	15995117
37623	chr1	16008783	16009652
37624	chr1	16012699	16013646
37625	chr1	16026470	16027359
37626	chr1	16032560	16033437
37627	chr1	16048280	16049206
37628	chr1	16055812	16056678
37629	chr1	16073194	16074100
37630	chr1	16078695	16079580
37631	chr1	16082069	16082978
37632	chr1	16122611	16123453
37633	chr1	16123688	16124425
37634	chr1	16137543	16138468
37635	chr1	16154506	16155324
37636	chr1	16155468	16156327
37637	chr1	16157757	16158650
37638	chr1	16162013	16162887
37639	chr1	16167459	16168357
37640	chr1	16172947	16173827
37641	chr1	16187468	16188375
37642	chr1	16204743	16205369
37643	chr1	16206359	16207273
37644	chr1	16215836	16216512
37645	chr1	16217067	16217982
37646	chr1	16227866	16228602
37647	chr1	16236753	16237600
37648	chr1	16244089	16244985
37649	chr1	16293314	16294210
37650	chr1	16296367	16297270
37651	chr1	16302701	16303607
37652	chr1	16318323	16319211
37653	chr1	16348609	16349482
37654	chr1	16350624	16351279
37655	chr1	16352034	16352943
37656	chr1	16363106	16363966
37657	chr1	16364579	16365535
37658	chr1	16366827	16367638
37659	chr1	16371512	16372419
37660	chr1	16386934	16387784
37661	chr1	16420534	16421402
37662	chr1	16432792	16433736
37663	chr1	16440303	16441109
37664	chr1	16444061	16444922
37665	chr1	16473999	16474799
37666	chr1	16484134	16485065
37667	chr1	16498769	16499678
37668	chr1	16508704	16509615
37669	chr1	16513800	16514725
37670	chr1	16520577	16521458
37671	chr1	16534139	16534785
37672	chr1	16534900	16535571
37673	chr1	16540156	16541076
37674	chr1	16604754	16605525
37675	chr1	16613072	16613984
37676	chr1	16620763	16621669
37677	chr1	16623859	16624600
37678	chr1	16624721	16625387
37679	chr1	16642578	16643310
37680	chr1	16644267	16645179
37681	chr1	16647518	16648377
37682	chr1	16649382	16650094
37683	chr1	16651296	16652159
37684	chr1	16676532	16677333
37685	chr1	16677819	16678718
37686	chr1	16699344	16699991
37687	chr1	16700100	16700530
37688	chr1	16715403	16716313
37689	chr1	16724947	16725765
37690	chr1	16727158	16728036
37691	chr1	16873089	16873862
37692	chr1	16886546	16887407
37693	chr1	16888965	16889857
37694	chr1	16895860	16896493
37695	chr1	16904607	16905479
37696	chr1	16913639	16914524
37697	chr1	16921478	16922365
37698	chr1	16945780	16946426
37699	chr1	16951390	16952295
37700	chr1	16960463	16961349
37701	chr1	16963120	16963985
37702	chr1	16980226	16981022
37703	chr1	17009448	17010251
37704	chr1	17011490	17012375
37705	chr1	17013626	17014527
37706	chr1	17027092	17027973
37707	chr1	17044930	17045773
37708	chr1	17045961	17046762
37709	chr1	17053703	17054617
37710	chr1	17059407	17060216
37711	chr1	17060343	17060965
37712	chr1	17061378	17062204
37713	chr1	17062808	17063366
37714	chr1	17065351	17066072
37715	chr1	17066546	17067416
37716	chr1	17075190	17076080
37717	chr1	17098179	17099036
37718	chr1	17119146	17120008
37719	chr1	17123086	17123928
37720	chr1	17125502	17126409
37721	chr1	17128115	17129030
37722	chr1	17141374	17142219
37723	chr1	17156163	17156691
37724	chr1	17172711	17173638
37725	chr1	17176349	17177230
37726	chr1	17181503	17182410
37727	chr1	17186190	17186912
37728	chr1	17191310	17192219
37729	chr1	17201323	17202166
37730	chr1	17206903	17207696
37731	chr1	17207847	17208601
37732	chr1	17212460	17213370
37733	chr1	17228686	17229550
37734	chr1	17233467	17234348
37735	chr1	17236758	17237659
37736	chr1	17250314	17251156
37737	chr1	17274008	17274862
37738	chr1	17276358	17277257
37739	chr1	17281643	17282522
37740	chr1	17287162	17288056
37741	chr1	17303988	17304901
37742	chr1	17307997	17308493
37743	chr1	17312117	17312915
37744	chr1	17335776	17336636
37745	chr1	17355786	17356572
37746	chr1	17364998	17365913
37747	chr1	17392990	17393891
37748	chr1	17398071	17398951
37749	chr1	17405870	17406769
37750	chr1	17419560	17420446
37751	chr1	17431352	17432210
37752	chr1	17437435	17438167
37753	chr1	17438291	17438709
37754	chr1	17439374	17440269
37755	chr1	17477186	17478039
37756	chr1	17493980	17494868
37757	chr1	17502040	17502939
37758	chr1	17509176	17510075
37759	chr1	17515911	17516779
37760	chr1	17536081	17537006
37761	chr1	17539340	17540242
37762	chr1	17545128	17546075
37763	chr1	17569431	17570305
37764	chr1	17585221	17585869
37765	chr1	17585994	17586721
37766	chr1	17603093	17604001
37767	chr1	17606629	17607476
37768	chr1	17614877	17615630
37769	chr1	17618010	17618867
37770	chr1	17629733	17630643
37771	chr1	17631093	17631759
37772	chr1	17635521	17636402
37773	chr1	17640067	17640909
37774	chr1	17658562	17659477
37775	chr1	17673346	17674140
37776	chr1	17674537	17675427
37777	chr1	17688441	17689371
37778	chr1	18069685	18070579
37779	chr1	18160239	18161141
37780	chr1	18165366	18166267
37781	chr1	18177840	18178734
37782	chr1	18479184	18480053
37783	chr1	18597122	18598009
37784	chr1	18643140	18644053
37785	chr1	18651427	18652300
37786	chr1	18816437	18817414
37787	chr1	18827971	18828817
37788	chr1	18874958	18875844
37789	chr1	18883901	18884767
37790	chr1	18902345	18903229
37791	chr1	18906806	18907654
37792	chr1	18912791	18913692
37793	chr1	18923646	18924363
37794	chr1	18926325	18927213
37795	chr1	18927577	18928326
37796	chr1	18938326	18939193
37797	chr1	18948191	18949088
37798	chr1	18950321	18951012
37799	chr1	18951763	18952611
37800	chr1	18955160	18955867
37801	chr1	18956341	18957228
37802	chr1	18972387	18973336
37803	chr1	19010771	19011656
37804	chr1	19044940	19045854
37805	chr1	19074224	19075105
37806	chr1	19081174	19082079
37807	chr1	19123821	19124634
37808	chr1	19179556	19180499
37809	chr1	19209900	19210771
37810	chr1	19240976	19241883
37811	chr1	19251219	19252128
37812	chr1	19288374	19289281
37813	chr1	19311720	19312634
37814	chr1	19315280	19316118
37815	chr1	19341232	19342123
37816	chr1	19344139	19345018
37817	chr1	19347497	19348393
37818	chr1	19370202	19371043
37819	chr1	19390817	19391745
37820	chr1	19411464	19412306
37821	chr1	19434889	19435714
37822	chr1	19436458	19437358
37823	chr1	19445532	19446426
37824	chr1	19448563	19449485
37825	chr1	19454563	19455449
37826	chr1	19458458	19459219
37827	chr1	19459396	19460221
37828	chr1	19460716	19461615
37829	chr1	19462944	19463865
37830	chr1	19468125	19468984
37831	chr1	19469315	19470087
37832	chr1	19476640	19477500
37833	chr1	19478039	19478774
37834	chr1	19485276	19486178
37835	chr1	19487592	19488407
37836	chr1	19502017	19502926
37837	chr1	19505116	19505475
37838	chr1	19505578	19506178
37839	chr1	19508624	19509530
37840	chr1	19510896	19511745
37841	chr1	19516686	19517544
37842	chr1	19533375	19534275
37843	chr1	19557475	19558291
37844	chr1	19558817	19559642
37845	chr1	19579614	19580472
37846	chr1	19582024	19582900
37847	chr1	19596547	19597388
37848	chr1	19599989	19600889
37849	chr1	19606515	19607380
37850	chr1	19643822	19644698
37851	chr1	19647409	19648264
37852	chr1	19650869	19651769
37853	chr1	19653426	19654316
37854	chr1	19659503	19660410
37855	chr1	19661450	19662359
37856	chr1	19664401	19665311
37857	chr1	19665766	19666491
37858	chr1	19687889	19688781
37859	chr1	19697767	19698677
37860	chr1	19704257	19705156
37861	chr1	19715318	19716219
37862	chr1	19793403	19794246
37863	chr1	19799489	19800305
37864	chr1	19810976	19811883
37865	chr1	19881974	19882846
37866	chr1	19917724	19918634
37867	chr1	19974531	19975419
37868	chr1	20058262	20059107
37869	chr1	20059685	20060541
37870	chr1	20077979	20078876
37871	chr1	20080693	20081615
37872	chr1	20100628	20101523
37873	chr1	20119116	20120002
37874	chr1	20123650	20124272
37875	chr1	20124385	20124900
37876	chr1	20152006	20152878
37877	chr1	20164338	20165183
37878	chr1	20165550	20166395
37879	chr1	20171219	20172116
37880	chr1	20174797	20175709
37881	chr1	20178764	20179613
37882	chr1	20185284	20185916
37883	chr1	20187220	20187902
37884	chr1	20194903	20195802
37885	chr1	20212572	20213471
37886	chr1	20216321	20217197
37887	chr1	20248649	20249519
37888	chr1	20321807	20322564
37889	chr1	20322839	20323731
37890	chr1	20343117	20343971
37891	chr1	20376613	20377518
37892	chr1	20405595	20406464
37893	chr1	20440498	20441395
37894	chr1	20483689	20484590
37895	chr1	20485311	20485880
37896	chr1	20485995	20486711
37897	chr1	20493577	20494452
37898	chr1	20507671	20508542
37899	chr1	20522065	20522973
37900	chr1	20574968	20575870
37901	chr1	20576270	20576996
37902	chr1	20587304	20588039
37903	chr1	20588503	20589290
37904	chr1	20589515	20590058
37905	chr1	20590174	20590898
37906	chr1	20597216	20597916
37907	chr1	20604450	20605054
37908	chr1	20633201	20633918
37909	chr1	20639851	20640735
37910	chr1	20661085	20661998
37911	chr1	20666577	20667252
37912	chr1	20678420	20679273
37913	chr1	20682293	20683204
37914	chr1	20696333	20697271
37915	chr1	20717522	20718411
37916	chr1	20731728	20732441
37917	chr1	20732867	20733701
37918	chr1	20786548	20787129
37919	chr1	20837479	20838346
37920	chr1	20851563	20852406
37921	chr1	20927885	20928711
37922	chr1	20932360	20933158
37923	chr1	20964506	20965399
37924	chr1	20998540	20999450
37925	chr1	21022125	21022972
37926	chr1	21051072	21051850
37927	chr1	21051977	21052573
37928	chr1	21076871	21077759
37929	chr1	21089320	21090029
37930	chr1	21090763	21091645
37931	chr1	21098856	21099729
37932	chr1	21100373	21101239
37933	chr1	21114218	21115053
37934	chr1	21117240	21118130
37935	chr1	21123211	21124145
37936	chr1	21124700	21125592
37937	chr1	21150659	21151311
37938	chr1	21165461	21166312
37939	chr1	21175069	21175805
37940	chr1	21176482	21177355
37941	chr1	21184005	21184890
37942	chr1	21194881	21195774
37943	chr1	21216636	21217505
37944	chr1	21231778	21232660
37945	chr1	21253639	21254448
37946	chr1	21255012	21255883
37947	chr1	21261527	21262427
37948	chr1	21269924	21270818
37949	chr1	21278661	21279344
37950	chr1	21279816	21280695
37951	chr1	21281147	21281841
37952	chr1	21284590	21285478
37953	chr1	21289774	21290675
37954	chr1	21292745	21293588
37955	chr1	21294241	21295115
37956	chr1	21302571	21303480
37957	chr1	21317061	21317967
37958	chr1	21322238	21323186
37959	chr1	21324527	21325210
37960	chr1	21329252	21330161
37961	chr1	21333980	21334844
37962	chr1	21337731	21338605
37963	chr1	21343202	21343997
37964	chr1	21345120	21346023
37965	chr1	21355745	21356620
37966	chr1	21364743	21365587
37967	chr1	21368232	21369136
37968	chr1	21397623	21398480
37969	chr1	21439671	21440552
37970	chr1	21453713	21454616
37971	chr1	21508826	21509702
37972	chr1	21517122	21517696
37973	chr1	21517808	21518406
37974	chr1	21518913	21519738
37975	chr1	21523279	21524151
37976	chr1	21524756	21525607
37977	chr1	21607567	21608449
37978	chr1	21622155	21623043
37979	chr1	21638491	21639394
37980	chr1	21647697	21648557
37981	chr1	21651391	21652294
37982	chr1	21658930	21659833
37983	chr1	21669066	21669876
37984	chr1	21673044	21673864
37985	chr1	21703062	21703962
37986	chr1	21706161	21707038
37987	chr1	21721060	21721842
37988	chr1	21760773	21761657
37989	chr1	21764337	21765236
37990	chr1	21767985	21768904
37991	chr1	21771401	21772264
37992	chr1	21773304	21774168
37993	chr1	21779745	21780588
37994	chr1	21782889	21783843
37995	chr1	21791368	21792264
37996	chr1	21814130	21815051
37997	chr1	21815626	21816503
37998	chr1	21818394	21819284
37999	chr1	21823398	21824245
38000	chr1	21852044	21852913
38001	chr1	21865618	21866535
38002	chr1	21899591	21900470
38003	chr1	21909573	21910464
38004	chr1	21913497	21914402
38005	chr1	21924313	21925144
38006	chr1	21936946	21937848
38007	chr1	21956873	21957760
38008	chr1	21963694	21964598
38009	chr1	22005054	22005853
38010	chr1	22018785	22019684
38011	chr1	22022560	22023432
38012	chr1	22024167	22024809
38013	chr1	22025226	22026056
38014	chr1	22031251	22032174
38015	chr1	22039531	22040442
38016	chr1	22044894	22045756
38017	chr1	22048146	22049068
38018	chr1	22052313	22053095
38019	chr1	22075585	22076450
38020	chr1	22092092	22092988
38021	chr1	22104662	22105362
38022	chr1	22105480	22106149
38023	chr1	22131620	22132521
38024	chr1	22142769	22143581
38025	chr1	22398627	22399508
38026	chr1	22416327	22417218
38027	chr1	22420190	22421068
38028	chr1	22428410	22429287
38029	chr1	22451497	22452345
38030	chr1	22494068	22494970
38031	chr1	22636184	22637079
38032	chr1	22641730	22642629
38033	chr1	22704200	22705105
38034	chr1	22710272	22711166
38035	chr1	22733772	22734519
38036	chr1	22735010	22735897
38037	chr1	22737833	22738683
38038	chr1	22745845	22746741
38039	chr1	22750029	22750928
38040	chr1	22831787	22832699
38041	chr1	22846278	22847201
38042	chr1	22884856	22885763
38043	chr1	22930068	22930936
38044	chr1	22963944	22964836
38045	chr1	22976151	22977047
38046	chr1	23010599	23011468
38047	chr1	23013343	23014254
38048	chr1	23015138	23016021
38049	chr1	23019010	23019890
38050	chr1	23029127	23029990
38051	chr1	23098467	23099368
38052	chr1	23100022	23100914
38053	chr1	23103101	23104010
38054	chr1	23108617	23109457
38055	chr1	23110542	23111459
38056	chr1	23118823	23119706
38057	chr1	23147817	23148663
38058	chr1	23149034	23149781
38059	chr1	23167372	23168093
38060	chr1	23168412	23169232
38061	chr1	23169785	23170385
38062	chr1	23177318	23178229
38063	chr1	23184333	23185157
38064	chr1	23216793	23217585
38065	chr1	23282652	23283563
38066	chr1	23288068	23288917
38067	chr1	23343977	23344884
38068	chr1	23368107	23368775
38069	chr1	23377978	23378884
38070	chr1	23402057	23402890
38071	chr1	23403672	23404540
38072	chr1	23422111	23423006
38073	chr1	23424237	23425167
38074	chr1	23436399	23437268
38075	chr1	23451725	23452630
38076	chr1	23484056	23484932
38077	chr1	23496872	23497692
38078	chr1	23497862	23498558
38079	chr1	23522386	23523284
38080	chr1	23524568	23525492
38081	chr1	23527965	23528857
38082	chr1	23530923	23531783
38083	chr1	23533001	23533890
38084	chr1	23537038	23537953
38085	chr1	23539500	23540416
38086	chr1	23544446	23545353
38087	chr1	23554513	23555405
38088	chr1	23557897	23558517
38089	chr1	23559123	23560038
38090	chr1	23562045	23562929
38091	chr1	23567013	23567825
38092	chr1	23568121	23568865
38093	chr1	23574002	23574916
38094	chr1	23577049	23577925
38095	chr1	23585329	23586230
38096	chr1	23591445	23592236
38097	chr1	23594767	23595531
38098	chr1	23600821	23601608
38099	chr1	23601966	23602784
38100	chr1	23606912	23607835
38101	chr1	23611673	23612503
38102	chr1	23613011	23613844
38103	chr1	23619255	23620155
38104	chr1	23626932	23627751
38105	chr1	23628817	23629634
38106	chr1	23634683	23635595
38107	chr1	23637140	23638037
38108	chr1	23639270	23640095
38109	chr1	23657418	23658265
38110	chr1	23664912	23665757
38111	chr1	23691401	23692249
38112	chr1	23720140	23721050
38113	chr1	23723445	23724340
38114	chr1	23727037	23727804
38115	chr1	23728288	23729135
38116	chr1	23743023	23743873
38117	chr1	23751007	23751920
38118	chr1	23771857	23772763
38119	chr1	23777955	23778879
38120	chr1	23779853	23780590
38121	chr1	23790706	23791558
38122	chr1	23800408	23801308
38123	chr1	23804106	23805029
38124	chr1	23807240	23808146
38125	chr1	23809427	23810270
38126	chr1	23810693	23811461
38127	chr1	23825030	23825917
38128	chr1	23835787	23836717
38129	chr1	23838164	23839034
38130	chr1	23865292	23866127
38131	chr1	23867878	23868753
38132	chr1	23887974	23888750
38133	chr1	23888886	23889552
38134	chr1	23894823	23895718
38135	chr1	23896536	23896893
38136	chr1	23896983	23897489
38137	chr1	23902520	23903415
38138	chr1	23907466	23908172
38139	chr1	23908677	23909462
38140	chr1	23912972	23913867
38141	chr1	23916498	23917262
38142	chr1	23919728	23920594
38143	chr1	23930845	23931736
38144	chr1	23948903	23949810
38145	chr1	23954864	23955768
38146	chr1	23958923	23959353
38147	chr1	23959446	23959988
38148	chr1	23964640	23965482
38149	chr1	23977109	23977975
38150	chr1	23979907	23980796
38151	chr1	24027839	24028739
38152	chr1	24070611	24071496
38153	chr1	24112196	24113056
38154	chr1	24150190	24151065
38155	chr1	24173801	24174617
38156	chr1	24179127	24179998
38157	chr1	24186930	24187800
38158	chr1	24189912	24190728
38159	chr1	24191766	24192582
38160	chr1	24194969	24195768
38161	chr1	24197615	24198382
38162	chr1	24199058	24199959
38163	chr1	24201706	24202548
38164	chr1	24294421	24295214
38165	chr1	24319103	24319943
38166	chr1	24321633	24322455
38167	chr1	24364977	24365881
38168	chr1	24372798	24373697
38169	chr1	24384003	24384902
38170	chr1	24391012	24391846
38171	chr1	24392111	24392908
38172	chr1	24413258	24414166
38173	chr1	24415238	24416134
38174	chr1	24416738	24417479
38175	chr1	24419006	24419912
38176	chr1	24435533	24436399
38177	chr1	24438022	24438862
38178	chr1	24466399	24467302
38179	chr1	24475444	24476337
38180	chr1	24480805	24481601
38181	chr1	24481734	24482524
38182	chr1	24483245	24484030
38183	chr1	24486101	24486986
38184	chr1	24498516	24499258
38185	chr1	24502409	24503164
38186	chr1	24506511	24507226
38187	chr1	24522235	24523050
38188	chr1	24526885	24527791
38189	chr1	24534773	24535661
38190	chr1	24536288	24537177
38191	chr1	24539925	24540710
38192	chr1	24541715	24542512
38193	chr1	24555608	24556510
38194	chr1	24567697	24568541
38195	chr1	24572206	24573048
38196	chr1	24586931	24587817
38197	chr1	24634939	24635818
38198	chr1	24642630	24643560
38199	chr1	24661902	24662734
38200	chr1	24688310	24689207
38201	chr1	24693859	24694716
38202	chr1	24695343	24696125
38203	chr1	24705033	24705931
