#chrom	chromStart	chromEnd
chr1	17233474	17234352
chr1	17236762	17237673
chr1	17250315	17251165
chr1	17274027	17274856
chr1	17276334	17277220
chr1	17281633	17282517
chr1	17287165	17288029
chr1	17304021	17304917
chr1	17307966	17308458
chr1	17312126	17312887
chr1	17335760	17336623
chr1	17355833	17356563
chr1	17365000	17365895
chr1	17393016	17393897
chr1	17398087	17398955
chr1	17405874	17406789
chr1	17419559	17420450
chr1	17431348	17432214
chr1	17437432	17438155
chr1	17438278	17438724
chr1	17439378	17440274
chr1	17441433	17442229
chr1	17477090	17477987
chr1	17493975	17494876
chr1	17502060	17502936
chr1	17509213	17510086
chr1	17515947	17516781
chr1	17536051	17536964
chr1	17539321	17540243
chr1	17540820	17541642
chr1	17545188	17546018
chr1	17569416	17570272
chr1	17581296	17582166
chr1	17585193	17585858
chr1	17585988	17586781
chr1	17603080	17603981
chr1	17606625	17607495
chr1	17614899	17615635
chr1	17617985	17618903
chr1	17629724	17630636
chr1	17631103	17631740
chr1	17635521	17636399
chr1	17640075	17640930
chr1	17653494	17654291
chr1	17658584	17659501
chr1	17688477	17689407
chr1	18069637	18070552
chr1	18160227	18161131
chr1	18177807	18178691
chr1	18419038	18419876
chr1	18452281	18453158
chr1	18479120	18479933
chr1	18575281	18576155
chr1	18597105	18597964
chr1	18643153	18644030
chr1	18644929	18645829
chr1	18646665	18647494
chr1	18651457	18652315
chr1	18816527	18817432
chr1	18820519	18821395
chr1	18827959	18828845
chr1	18874926	18875757
chr1	18883894	18884772
chr1	18902345	18903225
chr1	18906822	18907659
chr1	18912798	18913691
chr1	18923645	18924315
chr1	18926327	18927216
chr1	18927591	18928338
chr1	18938353	18939244
chr1	18948179	18949078
chr1	18951762	18952605
chr1	18955167	18955853
chr1	18956341	18957231
chr1	18972384	18973302
chr1	19010781	19011681
chr1	19029325	19030166
chr1	19074213	19075105
chr1	19081187	19082083
chr1	19096024	19096890
chr1	19123764	19124628
chr1	19140596	19141375
chr1	19179524	19180421
chr1	19204230	19205146
chr1	19209902	19210776
chr1	19240974	19241874
chr1	19251221	19252127
chr1	19288359	19289253
chr1	19311723	19312636
chr1	19315280	19316125
chr1	19341228	19342102
chr1	19344108	19345003
chr1	19347482	19348396
chr1	19359345	19359870
chr1	19359991	19360628
chr1	19370183	19371119
chr1	19390816	19391733
chr1	19405871	19406764
chr1	19411442	19412313
chr1	19436507	19437384
chr1	19448565	19449482
chr1	19454616	19455454
chr1	19458486	19459192
chr1	19459380	19460203
chr1	19460709	19461616
chr1	19462964	19463874
chr1	19468121	19468976
chr1	19469309	19470081
chr1	19476632	19477491
chr1	19485279	19486177
chr1	19487606	19488418
chr1	19502015	19502911
chr1	19505096	19505452
chr1	19505561	19506216
chr1	19508627	19509530
chr1	19510888	19511792
chr1	19516701	19517557
chr1	19533381	19534271
chr1	19558742	19559594
chr1	19579609	19580453
chr1	19582015	19582898
chr1	19596548	19597390
chr1	19600007	19600892
chr1	19606519	19607381
chr1	19643819	19644698
chr1	19647421	19648271
chr1	19650884	19651790
chr1	19653423	19654310
chr1	19659508	19660411
chr1	19661448	19662359
chr1	19664403	19665305
chr1	19665721	19666509
chr1	19687901	19688787
chr1	19697796	19698699
chr1	19704277	19705172
chr1	19715322	19716220
chr1	19790206	19791056
chr1	19793372	19794216
chr1	19799470	19800298
chr1	19811012	19811890
chr1	19881969	19882841
chr1	19917749	19918649
chr1	20058273	20059153
chr1	20059644	20060523
chr1	20077999	20078871
chr1	20080714	20081598
chr1	20100635	20101535
chr1	20119097	20120014
chr1	20123592	20124226
chr1	20124344	20124994
chr1	20152008	20152884
chr1	20153589	20154402
chr1	20164344	20165142
chr1	20165511	20166376
chr1	20171214	20172106
chr1	20174745	20175591
chr1	20178771	20179615
chr1	20185250	20185922
chr1	20194894	20195776
chr1	20212572	20213488
chr1	20216354	20217252
chr1	20248666	20249566
chr1	20321805	20322564
chr1	20322832	20323704
chr1	20343137	20344012
chr1	20376653	20377539
chr1	20405680	20406587
chr1	20440500	20441367
chr1	20483804	20484590
chr1	20485290	20485884
chr1	20485999	20486733
chr1	20493580	20494457
chr1	20507675	20508547
chr1	20522082	20522975
chr1	20574965	20575868
chr1	20576266	20576976
chr1	20587268	20588028
chr1	20588543	20589290
chr1	20589413	20590039
chr1	20590178	20590943
chr1	20597296	20597977
chr1	20604215	20605033
chr1	20633186	20633904
chr1	20639868	20640744
chr1	20661084	20661996
chr1	20666587	20667307
chr1	20678355	20679250
chr1	20682332	20683214
chr1	20696361	20697272
chr1	20711429	20712228
chr1	20717524	20718413
chr1	20731736	20732464
chr1	20732878	20733703
chr1	20786552	20787119
chr1	20837427	20838315
chr1	20851590	20852429
chr1	20873136	20873984
chr1	20927885	20928701
chr1	20932315	20933143
chr1	20964505	20965420
chr1	20992293	20993163
chr1	20998540	20999363
chr1	21022107	21022963
chr1	21051046	21051855
chr1	21051984	21052642
chr1	21076874	21077775
chr1	21090759	21091640
chr1	21098924	21099744
chr1	21100434	21101254
chr1	21114207	21115044
chr1	21117270	21118173
chr1	21123277	21124182
chr1	21124777	21125649
chr1	21149693	21150431
chr1	21165471	21166297
chr1	21175071	21175803
chr1	21176479	21177347
chr1	21183975	21184879
chr1	21194894	21195798
chr1	21216600	21217492
chr1	21217746	21218572
chr1	21231765	21232647
chr1	21253645	21254386
chr1	21254981	21255873
chr1	21258018	21258947
chr1	21261541	21262428
chr1	21268077	21268939
chr1	21269928	21270822
chr1	21278618	21279344
chr1	21279821	21280692
chr1	21281153	21281853
chr1	21284581	21285472
chr1	21289776	21290666
chr1	21292746	21293595
chr1	21294238	21295111
chr1	21299841	21300605
chr1	21302594	21303447
chr1	21317053	21317958
chr1	21322253	21323138
chr1	21324477	21325147
chr1	21329272	21330163
chr1	21331656	21332539
chr1	21333978	21334845
chr1	21337737	21338617
chr1	21343205	21344004
chr1	21345121	21346024
chr1	21355743	21356633
chr1	21364738	21365660
chr1	21368220	21369128
chr1	21384374	21385254
chr1	21397632	21398501
chr1	21439665	21440551
chr1	21453730	21454633
chr1	21490677	21491556
chr1	21508806	21509704
chr1	21517067	21517655
chr1	21517774	21518436
chr1	21518926	21519740
chr1	21523234	21524169
chr1	21524771	21525645
chr1	21534504	21535384
chr1	21607577	21608453
chr1	21622146	21623040
chr1	21651402	21652301
chr1	21658930	21659832
chr1	21669063	21669876
chr1	21672996	21673811
chr1	21703032	21703826
chr1	21706171	21707041
chr1	21760777	21761625
chr1	21764332	21765244
chr1	21767982	21768898
chr1	21771411	21772265
chr1	21773318	21774178
chr1	21779704	21780524
chr1	21782892	21783833
chr1	21791404	21792274
chr1	21814135	21815038
chr1	21815619	21816519
chr1	21818403	21819309
chr1	21823396	21824289
chr1	21851966	21852818
chr1	21857032	21857940
chr1	21865676	21866577
chr1	21909527	21910411
chr1	21913461	21914368
chr1	21931019	21931895
chr1	21936948	21937857
chr1	21956866	21957741
chr1	21963696	21964606
chr1	22005114	22005927
chr1	22018794	22019689
chr1	22022553	22023421
chr1	22024165	22024801
chr1	22025230	22026036
chr1	22031292	22032212
chr1	22039533	22040445
chr1	22048149	22049080
chr1	22052306	22053097
chr1	22056656	22057567
chr1	22075583	22076443
chr1	22083262	22084030
chr1	22084862	22085590
chr1	22092096	22093003
chr1	22104656	22105376
chr1	22105495	22106174
chr1	22131647	22132555
chr1	22142762	22143593
chr1	22275557	22276428
chr1	22398695	22399547
chr1	22416341	22417216
chr1	22420182	22421075
chr1	22428390	22429276
chr1	22451490	22452339
chr1	22494020	22494926
chr1	22636117	22637023
chr1	22641732	22642638
chr1	22702467	22703293
chr1	22704183	22705071
chr1	22710269	22711174
chr1	22735016	22735897
chr1	22737780	22738693
chr1	22745818	22746727
chr1	22750030	22750928
chr1	22831759	22832673
chr1	22846234	22847095
chr1	22884825	22885720
chr1	22929975	22930879
chr1	22963954	22964840
chr1	22976154	22977043
chr1	23010636	23011506
chr1	23013331	23014249
chr1	23015142	23016000
chr1	23019014	23019891
chr1	23029178	23030024
chr1	23098463	23099354
chr1	23100017	23100928
chr1	23103110	23104011
chr1	23110535	23111459
chr1	23118838	23119716
chr1	23140613	23141541
chr1	23147816	23148694
chr1	23167365	23168074
chr1	23168410	23169236
chr1	23169781	23170371
chr1	23177306	23178217
chr1	23184329	23185148
chr1	23216772	23217524
chr1	23282652	23283557
chr1	23288071	23288922
chr1	23341861	23342610
chr1	23343979	23344889
chr1	23368103	23368777
chr1	23377997	23378880
chr1	23402020	23402879
chr1	23403651	23404541
chr1	23422077	23422994
chr1	23424212	23425155
chr1	23436394	23437269
chr1	23451698	23452588
chr1	23484065	23484929
chr1	23496870	23497688
chr1	23497886	23498548
chr1	23522385	23523273
chr1	23524559	23525489
chr1	23527954	23528852
chr1	23530929	23531793
chr1	23532995	23533887
chr1	23537044	23537940
chr1	23539498	23540410
chr1	23544458	23545352
chr1	23554518	23555410
chr1	23559124	23560036
chr1	23562052	23562925
chr1	23567016	23567820
chr1	23568100	23568838
chr1	23574014	23574882
chr1	23577057	23577946
chr1	23580890	23581823
chr1	23585337	23586250
chr1	23591398	23592187
chr1	23594680	23595512
chr1	23600823	23601614
chr1	23601940	23602783
chr1	23606916	23607825
chr1	23611683	23612501
chr1	23613029	23613876
chr1	23619252	23620154
chr1	23626940	23627738
chr1	23628808	23629642
chr1	23634697	23635598
chr1	23637126	23638033
chr1	23639331	23640154
chr1	23657416	23658290
chr1	23664900	23665759
chr1	23691394	23692244
chr1	23720197	23721095
chr1	23723441	23724319
chr1	23727042	23727820
chr1	23728251	23729133
chr1	23743022	23743879
chr1	23751005	23751910
chr1	23771859	23772765
chr1	23777953	23778877
chr1	23790699	23791558
chr1	23793212	23794012
chr1	23800409	23801311
chr1	23804131	23805061
chr1	23807261	23808152
chr1	23809432	23810273
chr1	23810700	23811460
chr1	23825027	23825914
chr1	23835797	23836747
chr1	23838163	23839037
chr1	23854314	23855225
chr1	23865320	23866175
chr1	23867888	23868766
chr1	23888874	23889540
chr1	23894818	23895703
chr1	23896548	23896920
chr1	23897007	23897470
chr1	23902519	23903423
chr1	23907481	23908189
chr1	23908687	23909456
chr1	23912973	23913880
chr1	23916508	23917276
chr1	23919747	23920604
chr1	23930852	23931774
chr1	23948916	23949808
chr1	23954904	23955822
chr1	23958928	23959362
chr1	23959454	23959976
chr1	23964651	23965468
chr1	23977084	23978001
chr1	23979910	23980797
chr1	24025463	24026316
chr1	24027831	24028718
chr1	24070624	24071499
chr1	24112229	24113118
chr1	24150196	24151089
chr1	24173783	24174624
chr1	24179130	24180020
chr1	24186938	24187805
chr1	24189909	24190755
chr1	24191763	24192575
chr1	24197646	24198399
chr1	24199070	24199964
chr1	24201699	24202530
chr1	24319123	24320006
chr1	24321640	24322476
chr1	24364967	24365873
chr1	24372842	24373723
chr1	24383992	24384897
chr1	24385448	24386155
chr1	24391010	24391842
chr1	24392121	24392907
chr1	24413268	24414172
chr1	24415236	24416134
chr1	24416740	24417477
chr1	24418985	24419869
chr1	24466458	24467320
chr1	24475483	24476357
chr1	24480807	24481600
chr1	24481741	24482536
chr1	24483268	24484028
chr1	24486105	24486987
chr1	24498493	24499265
chr1	24502423	24503177
chr1	24506535	24507220
chr1	24507338	24507674
chr1	24526913	24527813
chr1	24534779	24535668
chr1	24536290	24537176
chr1	24539901	24540747
chr1	24541775	24542551
chr1	24555613	24556517
chr1	24558976	24559864
chr1	24567707	24568544
chr1	24572156	24572993
chr1	24586932	24587823
chr1	24634923	24635795
chr1	24642628	24643561
chr1	24688298	24689203
chr1	24693836	24694719
chr1	24695327	24696104
chr1	24705052	24705938
chr1	24708644	24709492
chr1	24709963	24710720
chr1	24722015	24722925
chr1	24727275	24728162
chr1	24733006	24733918
chr1	24742146	24743055
chr1	24744756	24745641
chr1	24762058	24762959
chr1	24785982	24786848
chr1	24822855	24823535
chr1	24830415	24831323
chr1	24834737	24835601
chr1	24847867	24848743
chr1	24849643	24850326
chr1	24856896	24857718
chr1	24870412	24871320
chr1	24872235	24873038
chr1	24897843	24898682
chr1	24909282	24910004
chr1	24910850	24911751
chr1	24915346	24916145
chr1	24922020	24922895
chr1	24924846	24925750
chr1	24929922	24930771
chr1	24931983	24932873
chr1	24947954	24948646
chr1	24952278	24953187
chr1	24954829	24955746
chr1	24956786	24957669
chr1	24964758	24965663
chr1	24966442	24967306
chr1	24978361	24979287
chr1	24981216	24982030
chr1	24984841	24985741
chr1	24992430	24993349
chr1	24997283	24998159
chr1	25000853	25001776
chr1	25022249	25023180
chr1	25028584	25029506
chr1	25030489	25031326
chr1	25031962	25032861
chr1	25033696	25034595
chr1	25035811	25036600
chr1	25037228	25037933
chr1	25056190	25056885
chr1	25057433	25058268
chr1	25064263	25065065
chr1	25065618	25066540
chr1	25080300	25081208
chr1	25095400	25096268
chr1	25099171	25100020
chr1	25100166	25100702
chr1	25101230	25102101
chr1	25104059	25104918
chr1	25109571	25110359
chr1	25112813	25113606
chr1	25120009	25120872
chr1	25127873	25128799
chr1	25131534	25132438
chr1	25139986	25140896
chr1	25148415	25149323
chr1	25153642	25154106
chr1	25204532	25205416
chr1	25232050	25232909
chr1	25233141	25233762
chr1	25239497	25240426
chr1	25247085	25247935
chr1	25259542	25260405
chr1	25260625	25261278
chr1	25266276	25266998
chr1	25267595	25268462
chr1	25308601	25309640
chr1	25329782	25330632
chr1	25336601	25337305
chr1	25338015	25338872
chr1	25355668	25356525
chr1	25357070	25357915
chr1	25369330	25370071
chr1	25382883	25383786
chr1	25421828	25422051
chr1	25430099	25430534
chr1	25430623	25431017
chr1	25435641	25436151
chr1	25451687	25452555
chr1	25456183	25457041
chr1	25458356	25459239
chr1	25461748	25462586
chr1	25467055	25467873
chr1	25472142	25472924
chr1	25473505	25474293
chr1	25474456	25475268
chr1	25487293	25488206
chr1	25501379	25502293
chr1	25503523	25504424
chr1	25506541	25507393
chr1	25520226	25521144
chr1	25543202	25544080
chr1	25549386	25550286
chr1	25556404	25557324
chr1	25562208	25563112
chr1	25565030	25565848
chr1	25566403	25567216
chr1	25572481	25573353
chr1	25577222	25578142
chr1	25580716	25581536
chr1	25602076	25602934
chr1	25608283	25609177
chr1	25616209	25617092
chr1	25618875	25619738
chr1	25621869	25622337
chr1	25622433	25622913
chr1	25628826	25629727
chr1	25631838	25632761
chr1	25642419	25643269
chr1	25657077	25657742
chr1	25668698	25669582
chr1	25675768	25676664
chr1	25677227	25677922
chr1	25689656	25690555
chr1	25692335	25693176
chr1	25697576	25698469
chr1	25704050	25704897
chr1	25711270	25712175
chr1	25730476	25731365
chr1	25754552	25755473
chr1	25771046	25771905
chr1	25774643	25775538
chr1	25796487	25797336
chr1	25799755	25800678
chr1	25810563	25811463
chr1	25819528	25820382
chr1	25820678	25821316
chr1	25836978	25837821
chr1	25859080	25859954
chr1	25875173	25876098
chr1	25895105	25896008
chr1	25905079	25905874
chr1	25906194	25906992
chr1	25908918	25909768
chr1	25917836	25918680
chr1	25922438	25923251
chr1	25931277	25932172
chr1	25971080	25971997
chr1	25990512	25991427
chr1	25997764	25998674
chr1	26015097	26015994
chr1	26016665	26017606
chr1	26035205	26035858
chr1	26035966	26036273
chr1	26053720	26054604
chr1	26104671	26105580
chr1	26111262	26112089
chr1	26121907	26122740
chr1	26123216	26124050
chr1	26126171	26127073
chr1	26138814	26139625
chr1	26141654	26142541
chr1	26144853	26145740
chr1	26152314	26153195
chr1	26153858	26154647
chr1	26156243	26157102
chr1	26161443	26162348
chr1	26163925	26164839
chr1	26169457	26170333
chr1	26200820	26201600
chr1	26201736	26202560
chr1	26224970	26225877
chr1	26233732	26234601
chr1	26237224	26238152
chr1	26259404	26260255
chr1	26274467	26275142
chr1	26275992	26276632
chr1	26278607	26279181
chr1	26279609	26280496
chr1	26284502	26285395
chr1	26287037	26287885
chr1	26290556	26290926
chr1	26306285	26307155
chr1	26315099	26315999
chr1	26317454	26318362
chr1	26321224	26322095
chr1	26336104	26337034
chr1	26358557	26359453
chr1	26360025	26360924
chr1	26363553	26364448
chr1	26370318	26371131
chr1	26373022	26373922
chr1	26378034	26378947
chr1	26385331	26386237
chr1	26391218	26392116
chr1	26396002	26396910
chr1	26408269	26409168
chr1	26416769	26417672
chr1	26431786	26432698
chr1	26470036	26470861
chr1	26471839	26472525
chr1	26472662	26473441
chr1	26500253	26500670
chr1	26500763	26501230
chr1	26529357	26530230
chr1	26537802	26538628
chr1	26541748	26542705
chr1	26545347	26546233
chr1	26553830	26554718
chr1	26580805	26581675
chr1	26582483	26583378
chr1	26597309	26598198
chr1	26598727	26599567
chr1	26602106	26602990
chr1	26606941	26607857
chr1	26608564	26609441
chr1	26620270	26621109
chr1	26627731	26628621
chr1	26639505	26640283
chr1	26647853	26648724
chr1	26672514	26673190
chr1	26677186	26678098
chr1	26682565	26683451
chr1	26689879	26690781
chr1	26692386	26692714
chr1	26692813	26693380
chr1	26695252	26696129
chr1	26697867	26698733
chr1	26721492	26722402
chr1	26723198	26724086
chr1	26733679	26734510
chr1	26739127	26740043
chr1	26743800	26744701
chr1	26783907	26784644
chr1	26787507	26788353
chr1	26788999	26789775
chr1	26799852	26800690
chr1	26804927	26805674
chr1	26809798	26810698
chr1	26816375	26817189
chr1	26820535	26821428
chr1	26826263	26827151
chr1	26828400	26829263
chr1	26833265	26834183
chr1	26838586	26839503
chr1	26852840	26853724
chr1	26864713	26865608
chr1	26877711	26878600
chr1	26886854	26887756
chr1	26889826	26890728
chr1	26899952	26900854
chr1	26921233	26922138
chr1	26932272	26933169
chr1	26951786	26952705
chr1	26959936	26960777
chr1	26966630	26967498
chr1	26991076	26991952
chr1	26993356	26994137
chr1	26997416	26998305
chr1	27000369	27001036
chr1	27001599	27002501
chr1	27012521	27013431
chr1	27014926	27015824
chr1	27031378	27032298
chr1	27044292	27045206
chr1	27045744	27046539
chr1	27058657	27059526
chr1	27067355	27068250
chr1	27074101	27074999
chr1	27097147	27098047
chr1	27099243	27100024
chr1	27102444	27103331
chr1	27106511	27107414
chr1	27111723	27112611
chr1	27116374	27117289
chr1	27119534	27120397
chr1	27122279	27123143
chr1	27130608	27131436
chr1	27132018	27132795
chr1	27133726	27134628
chr1	27136971	27137818
chr1	27149184	27149972
chr1	27154769	27155651
chr1	27161408	27162303
chr1	27191879	27192569
chr1	27192684	27193142
chr1	27197671	27198585
chr1	27234033	27234952
chr1	27248883	27249692
chr1	27250219	27251070
chr1	27252421	27253305
chr1	27258267	27259148
chr1	27275404	27276260
chr1	27276561	27277219
chr1	27284409	27285317
chr1	27289972	27290281
chr1	27296429	27297316
chr1	27300473	27301298
chr1	27307820	27308640
chr1	27321766	27322666
chr1	27332498	27333395
chr1	27341401	27342311
chr1	27343025	27343940
chr1	27349194	27350048
chr1	27357191	27358056
chr1	27360132	27361037
chr1	27365341	27366029
chr1	27366152	27366795
chr1	27369426	27370231
chr1	27382905	27383792
chr1	27388145	27389057
chr1	27392079	27392979
chr1	27395118	27396012
chr1	27402126	27402856
chr1	27403032	27403932
chr1	27416229	27417134
chr1	27418185	27419007
chr1	27421794	27422684
chr1	27427067	27427970
chr1	27430711	27431605
chr1	27435701	27436399
chr1	27436513	27436987
chr1	27438495	27439248
chr1	27445222	27446019
chr1	27455212	27456057
chr1	27471381	27472109
chr1	27472243	27472948
chr1	27473615	27474473
chr1	27483058	27483971
chr1	27489830	27490722
chr1	27491717	27492424
chr1	27499800	27500718
chr1	27513527	27514380
chr1	27521098	27521902
chr1	27522320	27522977
chr1	27523089	27523458
chr1	27525367	27526240
chr1	27526797	27527625
chr1	27527767	27528646
chr1	27556699	27557535
chr1	27563837	27564653
chr1	27568192	27569095
chr1	27575282	27576203
chr1	27598940	27599826
chr1	27603724	27604595
chr1	27606074	27606957
chr1	27608434	27609272
chr1	27618125	27618993
chr1	27622977	27623694
chr1	27624799	27625542
chr1	27625900	27626723
chr1	27631294	27632124
chr1	27632555	27633456
chr1	27633967	27634769
chr1	27634906	27635697
chr1	27636350	27637034
chr1	27640204	27641014
chr1	27643610	27644508
chr1	27650245	27651169
chr1	27655719	27656494
chr1	27659551	27660432
chr1	27662798	27663627
chr1	27666665	27667441
chr1	27667561	27668139
chr1	27668941	27669847
chr1	27671838	27672752
chr1	27719428	27720274
chr1	27725377	27726281
chr1	27772687	27773565
chr1	27779121	27779504
chr1	27779616	27780256
chr1	27780771	27781610
